InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country,Revenue,Month
580986,22024,RAINY LADIES BIRTHDAY CARD,12,2011-12-06 16:34:00,0.42,12650.0,France,5.04,2011-12
561295,22384,LUNCH BAG PINK POLKADOT,100,2011-07-26 12:28:00,1.45,15311.0,United Kingdom,145.0,2011-07
574670,23351,ROLL WRAP 50'S CHRISTMAS,3,2011-11-06 12:20:00,1.25,12838.0,United Kingdom,3.75,2011-11
581057,22743,MAKE YOUR OWN FLOWERPOWER CARD KIT,12,2011-12-07 11:03:00,0.79,16817.0,United Kingdom,9.48,2011-12
551278,20726,LUNCH BAG WOODLAND,10,2011-04-27 13:13:00,1.65,12483.0,Sweden,16.5,2011-04
543180,22626,BLACK KITCHEN SCALES,4,2011-02-04 10:38:00,8.5,12410.0,Switzerland,34.0,2011-02
566291,22921,HERB MARKER CHIVES ,5,2011-09-11 15:31:00,0.65,12965.0,United Kingdom,3.25,2011-09
551283,21955,DOORMAT UNION JACK GUNS AND ROSES,1,2011-04-27 14:01:00,7.95,16755.0,United Kingdom,7.95,2011-04
543283,22423,REGENCY CAKESTAND 3 TIER,1,2011-02-07 09:15:00,12.75,15781.0,United Kingdom,12.75,2011-02
570488,21156,RETROSPOT CHILDRENS APRON,2,2011-10-10 17:12:00,4.13,14096.0,United Kingdom,8.26,2011-10
546873,85152,HAND OVER THE CHOCOLATE   SIGN ,24,2011-03-17 16:23:00,2.1,17591.0,United Kingdom,50.400000000000006,2011-03
545327,22685,FRENCH BLUE METAL DOOR SIGN 0,8,2011-03-01 15:16:00,1.25,13166.0,United Kingdom,10.0,2011-03
570215,23101,SILVER STARS TABLE DECORATION,12,2011-10-09 11:53:00,0.83,16066.0,United Kingdom,9.959999999999999,2011-10
558370,22352,LUNCH BOX WITH CUTLERY RETROSPOT ,2,2011-06-28 15:44:00,2.55,17750.0,United Kingdom,5.1,2011-06
576906,22578,WOODEN STAR CHRISTMAS SCANDINAVIAN,24,2011-11-17 09:33:00,0.29,18225.0,United Kingdom,6.959999999999999,2011-11
563162,22686,FRENCH BLUE METAL DOOR SIGN No,96,2011-08-12 12:15:00,1.06,16013.0,United Kingdom,101.76,2011-08
539240,22222,CAKE PLATE LOVEBIRD WHITE,12,2010-12-16 13:15:00,1.95,15194.0,United Kingdom,23.4,2010-12
557892,23302,KNEELING MAT HOUSEWORK  DESIGN,2,2011-06-23 14:11:00,1.65,14534.0,United Kingdom,3.3,2011-06
578947,23275,SET OF 3 HANGING OWLS OLLIE BEAK,12,2011-11-27 13:49:00,1.25,14547.0,United Kingdom,15.0,2011-11
540415,21034,REX CASH+CARRY JUMBO SHOPPER,3,2011-01-07 10:47:00,0.95,16889.0,United Kingdom,2.8499999999999996,2011-01
555553,22243,5 HOOK HANGER RED MAGIC TOADSTOOL,12,2011-06-05 13:45:00,1.65,12662.0,Germany,19.799999999999997,2011-06
560239,21430,SET/3 RED GINGHAM ROSE STORAGE BOX,4,2011-07-17 11:50:00,3.75,13507.0,United Kingdom,15.0,2011-07
562355,22619,SET OF 6 SOLDIER SKITTLES,4,2011-08-04 13:25:00,3.75,14768.0,United Kingdom,15.0,2011-08
568094,22603,CHRISTMAS RETROSPOT TREE WOOD,12,2011-09-23 14:43:00,0.85,15807.0,United Kingdom,10.2,2011-09
541115,22521,CHILDS GARDEN TROWEL PINK,12,2011-01-13 15:34:00,0.85,12578.0,Italy,10.2,2011-01
580054,22512,DOORSTOP RACING CAR DESIGN,2,2011-12-01 13:08:00,3.75,18122.0,United Kingdom,7.5,2011-12
555523,22326,ROUND SNACK BOXES SET OF4 WOODLAND ,12,2011-06-05 11:36:00,2.95,12468.0,Germany,35.400000000000006,2011-06
566281,22554,PLASTERS IN TIN WOODLAND ANIMALS,4,2011-09-11 14:15:00,1.65,12748.0,United Kingdom,6.6,2011-09
576217,23275,SET OF 3 HANGING OWLS OLLIE BEAK,1,2011-11-14 12:56:00,1.25,17081.0,United Kingdom,1.25,2011-11
550779,21123,SET/10 IVORY POLKADOT PARTY CANDLES,24,2011-04-20 13:36:00,1.25,17511.0,United Kingdom,30.0,2011-04
566950,23025,DRAWER KNOB VINTAGE GLASS BALL,6,2011-09-15 16:34:00,2.08,17594.0,United Kingdom,12.48,2011-09
536639,22866,HAND WARMER SCOTTY DOG DESIGN,12,2010-12-02 11:45:00,2.1,15111.0,United Kingdom,25.200000000000003,2010-12
555249,23302,KNEELING MAT HOUSEWORK  DESIGN,1,2011-06-01 14:57:00,1.65,17472.0,United Kingdom,1.65,2011-06
546426,21755,LOVE BUILDING BLOCK WORD,1,2011-03-13 13:46:00,5.95,13708.0,United Kingdom,5.95,2011-03
571544,21788,KIDS RAIN MAC BLUE,2,2011-10-17 16:53:00,0.85,17757.0,United Kingdom,1.7,2011-10
548511,22556,PLASTERS IN TIN CIRCUS PARADE ,3,2011-03-31 15:43:00,1.65,14056.0,United Kingdom,4.949999999999999,2011-03
540404,22716,CARD CIRCUS PARADE,12,2011-01-07 09:40:00,0.42,12947.0,United Kingdom,5.04,2011-01
545530,22858,EASTER TIN KEEPSAKE,6,2011-03-03 13:45:00,1.65,17416.0,United Kingdom,9.899999999999999,2011-03
577541,21888,BINGO SET,4,2011-11-20 14:31:00,3.75,16899.0,United Kingdom,15.0,2011-11
571409,22534,MAGIC DRAWING SLATE SPACEBOY ,24,2011-10-17 12:25:00,0.42,14911.0,EIRE,10.08,2011-10
550819,21675,BUTTERFLIES STICKERS,6,2011-04-20 17:37:00,0.85,17530.0,United Kingdom,5.1,2011-04
580502,22469,HEART OF WICKER SMALL,3,2011-12-04 13:15:00,1.65,16931.0,United Kingdom,4.949999999999999,2011-12
539641,22845,VINTAGE CREAM CAT FOOD CONTAINER,2,2010-12-20 15:30:00,6.35,15311.0,United Kingdom,12.7,2010-12
568614,22730,ALARM CLOCK BAKELIKE IVORY,4,2011-09-28 11:26:00,3.75,13515.0,United Kingdom,15.0,2011-09
580833,21914,BLUE HARMONICA IN BOX ,1,2011-12-06 11:41:00,1.25,16764.0,United Kingdom,1.25,2011-12
538514,22112,CHOCOLATE HOT WATER BOTTLE,6,2010-12-12 14:27:00,4.95,15044.0,United Kingdom,29.700000000000003,2010-12
581021,23031,DRAWER KNOB CRACKLE GLAZE PINK,12,2011-12-07 10:24:00,1.65,14769.0,United Kingdom,19.799999999999997,2011-12
564334,22197,POPCORN HOLDER,12,2011-08-24 14:19:00,0.85,15812.0,United Kingdom,10.2,2011-08
581233,23455,SMALL PARLOUR PICTURE FRAME,6,2011-12-08 10:33:00,2.89,13436.0,United Kingdom,17.34,2011-12
573545,22138,BAKING SET 9 PIECE RETROSPOT ,3,2011-10-31 13:12:00,4.95,16969.0,United Kingdom,14.850000000000001,2011-10
567915,22554,PLASTERS IN TIN WOODLAND ANIMALS,12,2011-09-22 17:15:00,1.65,12579.0,France,19.799999999999997,2011-09
574898,23367,SET 12 COLOUR PENCILS SPACEBOY ,12,2011-11-07 15:07:00,0.65,16242.0,United Kingdom,7.800000000000001,2011-11
539982,21243,PINK  POLKADOT PLATE ,2,2010-12-23 14:40:00,1.69,15311.0,United Kingdom,3.38,2010-12
564065,22043,CHRISTMAS CARD SCREEN PRINT ,12,2011-08-22 15:05:00,0.42,15150.0,United Kingdom,5.04,2011-08
538069,22594,CHRISTMAS GINGHAM TREE,2,2010-12-09 14:08:00,0.85,16795.0,United Kingdom,1.7,2010-12
557119,21934,SKULL SHOULDER BAG,10,2011-06-16 17:08:00,1.65,17416.0,United Kingdom,16.5,2011-06
570983,22940,FELTCRAFT CHRISTMAS FAIRY,4,2011-10-13 11:57:00,4.25,14963.0,United Kingdom,17.0,2011-10
557894,23160,REGENCY TEA SPOON,60,2011-06-23 14:13:00,1.25,14818.0,United Kingdom,75.0,2011-06
568868,23370,SET 36 COLOURING PENCILS DOILY,16,2011-09-29 12:00:00,1.25,12957.0,United Kingdom,20.0,2011-09
561192,21876,POTTERING MUG,4,2011-07-25 13:45:00,1.25,16033.0,United Kingdom,5.0,2011-07
567139,22470,HEART OF WICKER LARGE,6,2011-09-16 14:45:00,2.95,13563.0,United Kingdom,17.700000000000003,2011-09
568901,22110,BIRD HOUSE HOT WATER BOTTLE,6,2011-09-29 13:22:00,2.55,15050.0,United Kingdom,15.299999999999999,2011-09
565738,20728,LUNCH BAG CARS BLUE,10,2011-09-06 12:30:00,1.65,14667.0,United Kingdom,16.5,2011-09
542277,72807B,SET/3 OCEAN SCENT CANDLE JEWEL BOX,8,2011-01-27 10:30:00,4.25,14440.0,United Kingdom,34.0,2011-01
579525,21481,FAWN BLUE HOT WATER BOTTLE,12,2011-11-30 08:23:00,3.75,15113.0,United Kingdom,45.0,2011-11
554065,22807,SET OF 6 T-LIGHTS TOADSTOOLS,6,2011-05-22 10:39:00,2.95,18287.0,United Kingdom,17.700000000000003,2011-05
545345,21844,RED RETROSPOT MUG,6,2011-03-02 09:33:00,2.95,14180.0,United Kingdom,17.700000000000003,2011-03
541973,84520B,PACK 20 ENGLISH ROSE PAPER NAPKINS,24,2011-01-24 14:01:00,0.85,16730.0,United Kingdom,20.4,2011-01
571824,22865,HAND WARMER OWL DESIGN,24,2011-10-19 11:49:00,2.1,12472.0,Germany,50.400000000000006,2011-10
571408,20677,PINK POLKADOT BOWL,1,2011-10-17 12:22:00,1.25,15012.0,United Kingdom,1.25,2011-10
579832,35819B,"ACRYLIC HANGING JEWEL,BLUE",26,2011-11-30 15:58:00,0.38,17434.0,United Kingdom,9.88,2011-11
561804,85014B,RED RETROSPOT UMBRELLA,3,2011-07-29 14:40:00,5.95,14191.0,United Kingdom,17.85,2011-07
541509,21520,BOOZE & WOMEN GREETING CARD ,1,2011-01-18 16:31:00,0.42,13263.0,United Kingdom,0.42,2011-01
559156,23241,TREASURE TIN GYMKHANA DESIGN,6,2011-07-06 15:50:00,2.08,13418.0,United Kingdom,12.48,2011-07
577855,22148,EASTER CRAFT 4 CHICKS ,1,2011-11-22 11:18:00,1.95,15877.0,United Kingdom,1.95,2011-11
570232,22568,FELTCRAFT CUSHION OWL,2,2011-10-09 13:58:00,3.75,14040.0,United Kingdom,7.5,2011-10
548870,21948,SET OF 6 CAKE CHOPSTICKS,1,2011-04-04 14:41:00,1.25,14606.0,United Kingdom,1.25,2011-04
542398,84978,HANGING HEART JAR T-LIGHT HOLDER,6,2011-01-27 15:36:00,1.25,13174.0,United Kingdom,7.5,2011-01
544094,22355,CHARLOTTE BAG SUKI DESIGN,10,2011-02-16 09:11:00,0.85,15810.0,United Kingdom,8.5,2011-02
552624,22178,VICTORIAN GLASS HANGING T-LIGHT,6,2011-05-10 12:53:00,1.25,14505.0,United Kingdom,7.5,2011-05
575942,23367,SET 12 COLOUR PENCILS SPACEBOY ,16,2011-11-13 11:44:00,0.65,15599.0,United Kingdom,10.4,2011-11
576875,23202,JUMBO BAG VINTAGE LEAF,10,2011-11-16 16:32:00,2.08,15805.0,United Kingdom,20.8,2011-11
546918,15056N,EDWARDIAN PARASOL NATURAL,8,2011-03-18 09:19:00,5.95,15854.0,United Kingdom,47.6,2011-03
568650,22078,RIBBON REEL LACE DESIGN ,10,2011-09-28 11:56:00,2.1,13505.0,Switzerland,21.0,2011-09
555091,22386,JUMBO BAG PINK POLKADOT,4,2011-05-31 12:50:00,2.08,12748.0,United Kingdom,8.32,2011-05
540169,21115,ROSE CARAVAN DOORSTOP,1,2011-01-05 12:20:00,6.75,14527.0,United Kingdom,6.75,2011-01
540031,21755,LOVE BUILDING BLOCK WORD,6,2011-01-04 13:50:00,5.95,17975.0,United Kingdom,35.7,2011-01
566717,22219,LOVEBIRD HANGING DECORATION WHITE ,2,2011-09-14 12:14:00,0.85,17841.0,United Kingdom,1.7,2011-09
548170,22908,PACK OF 20 NAPKINS RED APPLES,12,2011-03-29 13:53:00,0.85,15290.0,United Kingdom,10.2,2011-03
548400,21992,VINTAGE PAISLEY STATIONERY SET,3,2011-03-30 17:33:00,2.95,17400.0,United Kingdom,8.850000000000001,2011-03
553006,21212,PACK OF 72 RETROSPOT CAKE CASES,24,2011-05-12 16:45:00,0.55,15544.0,United Kingdom,13.200000000000001,2011-05
555344,20723,STRAWBERRY CHARLOTTE BAG,1,2011-06-02 11:45:00,0.85,15311.0,United Kingdom,0.85,2011-06
571671,84030E,ENGLISH ROSE HOT WATER BOTTLE,4,2011-10-18 13:15:00,4.25,16940.0,United Kingdom,17.0,2011-10
562560,20764,ABSTRACT CIRCLES SKETCHBOOK ,2,2011-08-05 17:12:00,3.75,14156.0,EIRE,7.5,2011-08
576704,22114,HOT WATER BOTTLE TEA AND SYMPATHY,1,2011-11-16 12:29:00,4.25,14527.0,United Kingdom,4.25,2011-11
553831,21499,BLUE POLKADOT WRAP,25,2011-05-19 11:36:00,0.42,14442.0,Channel Islands,10.5,2011-05
575971,22866,HAND WARMER SCOTTY DOG DESIGN,24,2011-11-13 13:00:00,2.1,13700.0,United Kingdom,50.400000000000006,2011-11
569527,47566,PARTY BUNTING,1,2011-10-04 14:53:00,4.95,12512.0,Israel,4.95,2011-10
566301,23322,LARGE WHITE HEART OF WICKER,3,2011-09-11 16:06:00,2.95,16474.0,United Kingdom,8.850000000000001,2011-09
574587,22083,PAPER CHAIN KIT RETROSPOT,12,2011-11-06 10:29:00,2.95,14936.0,Channel Islands,35.400000000000006,2011-11
537159,22357,KINGS CHOICE BISCUIT TIN,1,2010-12-05 13:17:00,4.25,14527.0,United Kingdom,4.25,2010-12
543590,21755,LOVE BUILDING BLOCK WORD,2,2011-02-10 11:44:00,5.95,17377.0,United Kingdom,11.9,2011-02
575602,20679,EDWARDIAN PARASOL RED,1,2011-11-10 12:27:00,5.95,17059.0,United Kingdom,5.95,2011-11
570680,22865,HAND WARMER OWL DESIGN,8,2011-10-11 15:36:00,2.1,13969.0,United Kingdom,16.8,2011-10
540703,17021,NAMASTE SWAGAT INCENSE,600,2011-01-11 09:58:00,0.24,14135.0,United Kingdom,144.0,2011-01
565443,23051,RECYCLED ACAPULCO MAT BLUE,2,2011-09-04 14:22:00,8.25,12567.0,France,16.5,2011-09
571123,22596,CHRISTMAS STAR WISH LIST CHALKBOARD,12,2011-10-14 09:35:00,1.25,14856.0,United Kingdom,15.0,2011-10
556244,48184,DOORMAT ENGLISH ROSE ,2,2011-06-09 16:08:00,7.95,15867.0,United Kingdom,15.9,2011-06
577615,85049G,CHOCOLATE BOX RIBBONS ,12,2011-11-21 10:22:00,1.25,12658.0,Germany,15.0,2011-11
562434,48138,DOORMAT UNION FLAG,30,2011-08-04 17:45:00,7.65,12823.0,United Kingdom,229.5,2011-08
537680,22178,VICTORIAN GLASS HANGING T-LIGHT,24,2010-12-08 10:11:00,1.25,13599.0,United Kingdom,30.0,2010-12
575624,23293,SET OF 12 FAIRY CAKE BAKING CASES,56,2011-11-10 13:18:00,0.83,18217.0,United Kingdom,46.48,2011-11
571169,22925,BLUE GIANT GARDEN THERMOMETER,2,2011-10-14 10:28:00,5.95,16168.0,United Kingdom,11.9,2011-10
555403,22437,SET OF 9 BLACK SKULL BALLOONS,20,2011-06-02 18:06:00,0.85,12676.0,Sweden,17.0,2011-06
539250,22264,FELT FARM ANIMAL WHITE BUNNY ,48,2010-12-16 13:44:00,0.19,15157.0,United Kingdom,9.120000000000001,2010-12
580727,84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,13,2011-12-05 17:17:00,0.63,14096.0,United Kingdom,8.19,2011-12
571065,22558,CLOTHES PEGS RETROSPOT PACK 24 ,12,2011-10-13 14:59:00,1.65,12613.0,Germany,19.799999999999997,2011-10
550130,21930,JUMBO STORAGE BAG SKULLS,2,2011-04-14 13:17:00,2.08,14390.0,United Kingdom,4.16,2011-04
557129,72351A,SET/6 TURQUOISE BUTTERFLY T-LIGHTS,1,2011-06-16 19:59:00,2.1,17841.0,United Kingdom,2.1,2011-06
546778,47590A,BLUE HAPPY BIRTHDAY BUNTING,1,2011-03-16 16:38:00,5.45,14572.0,United Kingdom,5.45,2011-03
576665,22728,ALARM CLOCK BAKELIKE PINK,1,2011-11-16 11:46:00,3.75,17841.0,United Kingdom,3.75,2011-11
557266,22059,CERAMIC STRAWBERRY DESIGN MUG,4,2011-06-19 11:14:00,1.49,14878.0,United Kingdom,5.96,2011-06
564150,84970S,HANGING HEART ZINC T-LIGHT HOLDER,12,2011-08-23 12:30:00,0.85,14936.0,Channel Islands,10.2,2011-08
575724,22112,CHOCOLATE HOT WATER BOTTLE,48,2011-11-10 18:37:00,4.25,14608.0,United Kingdom,204.0,2011-11
571216,22970,LONDON BUS COFFEE MUG,1,2011-10-14 13:06:00,2.55,16081.0,United Kingdom,2.55,2011-10
556472,22646,CERAMIC STRAWBERRY CAKE MONEY BANK,12,2011-06-12 11:48:00,1.45,16633.0,United Kingdom,17.4,2011-06
581237,23378,PACK OF 12 50'S CHRISTMAS TISSUES,1,2011-12-08 10:40:00,0.39,15443.0,United Kingdom,0.39,2011-12
537762,22708,WRAP DOLLY GIRL,25,2010-12-08 12:01:00,0.42,16558.0,United Kingdom,10.5,2010-12
568167,23177,TREASURE ISLAND BOOK BOX,8,2011-09-25 12:45:00,2.25,15706.0,United Kingdom,18.0,2011-09
548450,82600,NO SINGING METAL SIGN,12,2011-03-31 11:20:00,2.1,15856.0,United Kingdom,25.200000000000003,2011-03
578129,23144,ZINC T-LIGHT HOLDER STARS SMALL,12,2011-11-23 10:39:00,0.83,13502.0,United Kingdom,9.959999999999999,2011-11
566005,23323,WHITE WICKER STAR ,4,2011-09-08 11:56:00,2.1,16426.0,United Kingdom,8.4,2011-09
570014,23526,WALL ART DOG LICENCE ,4,2011-10-07 09:56:00,5.95,15214.0,United Kingdom,23.8,2011-10
567805,23334,IVORY WICKER HEART SMALL,2,2011-09-22 12:15:00,0.63,12854.0,United Kingdom,1.26,2011-09
554160,21669,BLUE STRIPE CERAMIC DRAWER KNOB,8,2011-05-23 11:49:00,1.25,17841.0,United Kingdom,10.0,2011-05
548617,84991,60 TEATIME FAIRY CAKE CASES,120,2011-04-01 11:50:00,0.42,16592.0,United Kingdom,50.4,2011-04
572047,85150,LADIES & GENTLEMEN METAL SIGN,3,2011-10-20 12:13:00,2.55,16474.0,United Kingdom,7.6499999999999995,2011-10
570488,22549,PICTURE DOMINOES,4,2011-10-10 17:12:00,3.29,14096.0,United Kingdom,13.16,2011-10
541429,22381,TOY TIDY PINK POLKADOT,10,2011-01-18 09:44:00,2.1,14688.0,United Kingdom,21.0,2011-01
567183,22121,NOEL WOODEN BLOCK LETTERS ,2,2011-09-18 15:32:00,5.95,14769.0,United Kingdom,11.9,2011-09
559418,23342,MINT DINER WALL CLOCK,2,2011-07-08 11:36:00,8.5,12681.0,France,17.0,2011-07
575367,22578,WOODEN STAR CHRISTMAS SCANDINAVIAN,48,2011-11-09 15:05:00,0.29,15114.0,United Kingdom,13.919999999999998,2011-11
580482,21787,RAIN PONCHO RETROSPOT,9,2011-12-04 12:44:00,0.85,16033.0,United Kingdom,7.6499999999999995,2011-12
572318,85152,HAND OVER THE CHOCOLATE   SIGN ,1,2011-10-23 16:19:00,2.1,15436.0,United Kingdom,2.1,2011-10
576570,22971,QUEENS GUARD COFFEE MUG,6,2011-11-15 13:47:00,2.55,17220.0,United Kingdom,15.299999999999999,2011-11
571273,22898,CHILDRENS APRON APPLES DESIGN,8,2011-10-16 12:21:00,1.95,13034.0,United Kingdom,15.6,2011-10
575854,85230B,CINNAMON SCENTED VOTIVE CANDLE,24,2011-11-11 12:20:00,0.29,14125.0,United Kingdom,6.959999999999999,2011-11
578305,22423,REGENCY CAKESTAND 3 TIER,17,2011-11-23 15:44:00,10.95,14088.0,United Kingdom,186.14999999999998,2011-11
556728,22917,HERB MARKER ROSEMARY,1,2011-06-14 11:36:00,0.65,15719.0,United Kingdom,0.65,2011-06
544368,22631,CIRCUS PARADE LUNCH BOX ,6,2011-02-18 11:27:00,1.95,14057.0,United Kingdom,11.7,2011-02
569474,21918,SET 12 KIDS COLOUR  CHALK STICKS,3,2011-10-04 12:39:00,0.42,14178.0,United Kingdom,1.26,2011-10
563950,21700,BIG DOUGHNUT FRIDGE MAGNETS,24,2011-08-22 10:39:00,0.85,12471.0,Germany,20.4,2011-08
572035,22423,REGENCY CAKESTAND 3 TIER,64,2011-10-20 12:03:00,10.95,14646.0,Netherlands,700.8,2011-10
569524,22798,ANTIQUE GLASS DRESSING TABLE POT,1,2011-10-04 14:42:00,2.95,14506.0,United Kingdom,2.95,2011-10
580272,23103,JINGLE BELL HEART DECORATION,3,2011-12-02 12:52:00,1.65,15547.0,United Kingdom,4.949999999999999,2011-12
553691,84997D,CHILDRENS CUTLERY POLKADOT PINK,1,2011-05-18 14:08:00,4.15,15311.0,United Kingdom,4.15,2011-05
541711,22344,PARTY PIZZA DISH PINK POLKADOT,24,2011-01-21 11:18:00,0.21,14646.0,Netherlands,5.04,2011-01
541406,22228,BUNNY WOODEN PAINTED WITH BIRD ,3,2011-01-17 15:19:00,0.85,14657.0,United Kingdom,2.55,2011-01
572772,23382,BOX OF 6 CHRISTMAS CAKE DECORATIONS,72,2011-10-26 10:29:00,3.29,17511.0,United Kingdom,236.88,2011-10
536406,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,6,2010-12-01 11:33:00,3.39,17850.0,United Kingdom,20.34,2010-12
564429,84926A,WAKE UP COCKEREL TILE COASTER,24,2011-08-25 11:31:00,0.29,16638.0,United Kingdom,6.959999999999999,2011-08
574258,20780,BLACK EAR MUFF HEADPHONES,1,2011-11-03 13:50:00,5.49,16891.0,United Kingdom,5.49,2011-11
581125,85039B,S/4 IVORY MINI ROSE CANDLE IN BOWL,1,2011-12-07 12:41:00,1.65,14087.0,United Kingdom,1.65,2011-12
544394,22605,WOODEN CROQUET GARDEN SET,1,2011-02-18 12:02:00,14.95,13932.0,United Kingdom,14.95,2011-02
577595,22380,TOY TIDY SPACEBOY  ,2,2011-11-20 16:12:00,2.1,16399.0,United Kingdom,4.2,2011-11
566345,22791,T-LIGHT GLASS FLUTED ANTIQUE,12,2011-09-12 12:27:00,1.25,17685.0,United Kingdom,15.0,2011-09
557219,20974,12 PENCILS SMALL TUBE SKULL,48,2011-06-17 12:39:00,0.65,14776.0,United Kingdom,31.200000000000003,2011-06
576364,85123A,WHITE HANGING HEART T-LIGHT HOLDER,1,2011-11-14 17:40:00,2.95,15009.0,United Kingdom,2.95,2011-11
563940,23209,LUNCH BAG VINTAGE DOILY ,10,2011-08-22 09:30:00,1.65,17416.0,United Kingdom,16.5,2011-08
554995,21447,12 IVORY ROSE PEG PLACE SETTINGS,1,2011-05-29 14:23:00,1.25,18109.0,United Kingdom,1.25,2011-05
538354,22826,LOVE SEAT ANTIQUE WHITE METAL,2,2010-12-10 15:45:00,175.0,16873.0,United Kingdom,350.0,2010-12
548632,22383,LUNCH BAG SUKI  DESIGN ,10,2011-04-01 12:25:00,1.65,17701.0,United Kingdom,16.5,2011-04
563198,22189,CREAM HEART CARD HOLDER,36,2011-08-14 10:38:00,3.39,15270.0,United Kingdom,122.04,2011-08
554142,22727,ALARM CLOCK BAKELIKE RED ,12,2011-05-23 10:38:00,3.75,15288.0,United Kingdom,45.0,2011-05
577297,22952,60 CAKE CASES VINTAGE CHRISTMAS,2,2011-11-18 12:48:00,0.55,14593.0,United Kingdom,1.1,2011-11
578953,47559B,TEA TIME OVEN GLOVE,3,2011-11-27 14:50:00,1.25,13546.0,United Kingdom,3.75,2011-11
557736,16161P,WRAP ENGLISH ROSE ,25,2011-06-22 11:35:00,0.42,13420.0,United Kingdom,10.5,2011-06
542526,21457,2 PICTURE BOOK EGGS EASTER DUCKS,6,2011-01-28 12:43:00,1.25,14659.0,United Kingdom,7.5,2011-01
540794,21324,HANGING MEDINA LANTERN SMALL,8,2011-01-11 11:54:00,2.95,16034.0,United Kingdom,23.6,2011-01
572853,22767,TRIPLE PHOTO FRAME CORNICE ,2,2011-10-26 12:28:00,9.95,17712.0,United Kingdom,19.9,2011-10
561658,23079,TOADSTOOL BEDSIDE LIGHT ,1,2011-07-28 16:06:00,8.95,12743.0,Unspecified,8.95,2011-07
553861,22355,CHARLOTTE BAG SUKI DESIGN,10,2011-05-19 13:58:00,0.85,13591.0,United Kingdom,8.5,2011-05
574532,84078A,SET/4 WHITE RETRO STORAGE CUBES ,1,2011-11-04 14:19:00,39.95,15676.0,United Kingdom,39.95,2011-11
581001,23298,SPOTTY BUNTING,12,2011-12-07 08:07:00,4.95,12583.0,France,59.400000000000006,2011-12
543040,21446,12 RED ROSE PEG PLACE SETTINGS,1,2011-02-02 17:06:00,1.25,17337.0,United Kingdom,1.25,2011-02
578024,85049E,SCANDINAVIAN REDS RIBBONS,12,2011-11-22 13:27:00,1.25,12705.0,Germany,15.0,2011-11
552039,21164,HOME SWEET HOME METAL SIGN ,12,2011-05-06 08:10:00,2.95,13081.0,United Kingdom,35.400000000000006,2011-05
575070,23068,ALUMINIUM STAMPED HEART,1,2011-11-08 12:58:00,2.49,17841.0,United Kingdom,2.49,2011-11
547401,85078,SCANDINAVIAN 3 HEARTS NAPKIN RING,5,2011-03-22 17:00:00,0.19,17576.0,United Kingdom,0.95,2011-03
553189,22209,WOOD STAMP SET HAPPY BIRTHDAY,2,2011-05-15 13:14:00,1.65,15033.0,United Kingdom,3.3,2011-05
547488,20713,JUMBO BAG OWLS,2,2011-03-23 11:30:00,1.95,13821.0,United Kingdom,3.9,2011-03
562313,23322,LARGE WHITE HEART OF WICKER,6,2011-08-04 11:38:00,2.95,14640.0,United Kingdom,17.700000000000003,2011-08
553220,23298,SPOTTY BUNTING,12,2011-05-16 09:57:00,4.95,13319.0,United Kingdom,59.400000000000006,2011-05
546223,22084,PAPER CHAIN KIT EMPIRE,40,2011-03-10 12:22:00,2.55,14854.0,United Kingdom,102.0,2011-03
578921,22730,ALARM CLOCK BAKELIKE IVORY,2,2011-11-27 11:57:00,3.75,13596.0,United Kingdom,7.5,2011-11
551301,23132,SMALL IVORY HEART WALL ORGANISER,6,2011-04-27 14:49:00,5.75,17675.0,United Kingdom,34.5,2011-04
578707,23320,GIANT 50'S CHRISTMAS CRACKER,2,2011-11-25 11:20:00,2.89,17870.0,United Kingdom,5.78,2011-11
565431,23202,JUMBO BAG VINTAGE LEAF,4,2011-09-04 13:15:00,2.08,14965.0,United Kingdom,8.32,2011-09
574624,23497,CLASSIC CHROME BICYCLE BELL ,6,2011-11-06 11:20:00,1.45,17769.0,United Kingdom,8.7,2011-11
574962,21108,FAIRY CAKE FLANNEL ASSORTED COLOUR,18,2011-11-08 10:26:00,0.79,15194.0,United Kingdom,14.22,2011-11
548497,22169,FAMILY ALBUM WHITE PICTURE FRAME,6,2011-03-31 13:43:00,8.5,13089.0,United Kingdom,51.0,2011-03
543910,22469,HEART OF WICKER SMALL,12,2011-02-14 12:36:00,1.65,13475.0,United Kingdom,19.799999999999997,2011-02
571636,22197,POPCORN HOLDER,24,2011-10-18 11:41:00,0.85,13509.0,United Kingdom,20.4,2011-10
540157,21989,PACK OF 20 SKULL PAPER NAPKINS,2,2011-01-05 11:41:00,0.85,15311.0,United Kingdom,1.7,2011-01
576568,23084,RABBIT NIGHT LIGHT,6,2011-11-15 13:42:00,2.08,17153.0,United Kingdom,12.48,2011-11
544484,21164,HOME SWEET HOME METAL SIGN ,6,2011-02-21 11:10:00,2.95,15321.0,United Kingdom,17.700000000000003,2011-02
573868,23289,DOLLY GIRL CHILDRENS BOWL,8,2011-11-01 12:18:00,1.25,12491.0,France,10.0,2011-11
568050,21524,DOORMAT SPOTTY HOME SWEET HOME,1,2011-09-23 12:38:00,8.25,15901.0,United Kingdom,8.25,2011-09
